ID,Subject,EmailText,SenderEmail,Label
3113,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3114,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3115,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3116,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3117,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3118,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3119,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3120,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3121,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3122,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3123,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3124,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3125,Meeting rescheduled to next week,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3126,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3127,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3128,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3129,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3130,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3131,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3132,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3133,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3134,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3135,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3136,Reminder: Upcoming team event,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3137,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3138,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3139,Reminder: Upcoming team event,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3140,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3141,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3142,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3143,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3144,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3145,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3146,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3147,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
